Line_ID	Trip_ID	Vehicle_ID	Start_stop_ID	Start_stop_name	End_stop_id	End_stop_name	Passenger_load	
50	5019	-1	5002	Station_Sloterdijk	5003	Burg_De_Vlugtlaan	99	
50	5019	-1	5003	Burg_De_Vlugtlaan	5004	Jan_van_Galenstraat	106	
50	5019	-1	5004	Jan_van_Galenstraat	5005	Postjesweg	127	
50	5019	-1	5005	Postjesweg	5006	Station_Lelylaan	127	
50	5019	-1	5006	Station_Lelylaan	5007	Heemstedestraat	153	
50	5019	-1	5007	Heemstedestraat	5008	Henk_Sneevlietweg	138	
50	5019	-1	5008	Henk_Sneevlietweg	5009	Amstelreenseweg	184	
50	5019	-1	5009	Amstelreenseweg	5010	Station_Zuid	184	
50	5019	-1	5010	Station_Zuid	5011	Station_RAI	184	
50	5019	-1	5011	Station_RAI	5012	Overamstel	158	
50	5019	-1	5012	Overamstel	5013	Van_der_Madeweg	147	
50	5019	-1	5013	Van_der_Madeweg	5014	Station_Duivendrecht	118	
50	5019	-1	5014	Station_Duivendrecht	5015	Strandvliet	102	
50	5019	-1	5015	Strandvliet	5016	Station_Bijlmer_ArenA	94	
50	5019	-1	5016	Station_Bijlmer_ArenA	5017	Bullewijk	62	
50	5019	-1	5017	Bullewijk	5018	Station_Holendrecht	50	
50	5019	-1	5018	Station_Holendrecht	5019	Reigersbos	35	
50	5019	-1	5019	Reigersbos	5020	Gein	20	
50	5020	-1	5001	Isolatorweg	5002	Station_Sloterdijk	45	
50	5020	-1	5002	Station_Sloterdijk	5003	Burg_De_Vlugtlaan	94	
50	5020	-1	5003	Burg_De_Vlugtlaan	5004	Jan_van_Galenstraat	101	
50	5020	-1	5004	Jan_van_Galenstraat	5005	Postjesweg	124	
50	5020	-1	5005	Postjesweg	5006	Station_Lelylaan	130	
50	5020	-1	5006	Station_Lelylaan	5007	Heemstedestraat	160	
50	5020	-1	5007	Heemstedestraat	5008	Henk_Sneevlietweg	136	
50	5020	-1	5008	Henk_Sneevlietweg	5009	Amstelreenseweg	179	
50	5020	-1	5009	Amstelreenseweg	5010	Station_Zuid	182	
50	5020	-1	5010	Station_Zuid	5011	Station_RAI	182	
50	5020	-1	5011	Station_RAI	5012	Overamstel	153	
50	5020	-1	5012	Overamstel	5013	Van_der_Madeweg	132	
50	5020	-1	5013	Van_der_Madeweg	5014	Station_Duivendrecht	94	
50	5020	-1	5014	Station_Duivendrecht	5015	Strandvliet	81	
