Origin_stop_ID	Origin_stop_name	Destination_stop_ID	Destination_stop_name	Nr_pass_completed	Average_travel_time	Average_number_boardings	
5125	Nieuwmarkt	5126	Centraal_Station	264	221.843	1	
5124	Waterlooplein	5126	Centraal_Station	589	276.545	1	
5123	Weesperplein	5126	Centraal_Station	1430	397.07	1	
5122	Wibautstraat	5126	Centraal_Station	348	445.657	1	
5121	Amstelstation	5126	Centraal_Station	437	567.808	1	
5120	Spaklerweg	5126	Centraal_Station	170	616.542	1	
5013	Van_der_Madeweg	5126	Centraal_Station	69	874.139	1	
5014	Station_Duivendrecht	5126	Centraal_Station	29	887.096	1	
5015	Strandvliet	5126	Centraal_Station	70	1116.72	1.31429	
5016	Station_Bijlmer_ArenA	5126	Centraal_Station	502	1112.74	1.33865	
5017	Bullewijk	5126	Centraal_Station	171	1232.87	1.46199	
5018	Station_Holendrecht	5126	Centraal_Station	234	1349.8	1.36752	
5019	Reigersbos	5126	Centraal_Station	31	1543.49	1.83871	
5020	Gein	5126	Centraal_Station	38	1592.79	1.52632	
5306	Venserpolder	5126	Centraal_Station	75	1040.61	1	
5305	Station_Diemen-Zuid	5126	Centraal_Station	70	1088.45	1	
5304	Verrijn_Stuartweg	5126	Centraal_Station	80	1248.67	1	
5303	Station_Ganzenhoef	5126	Centraal_Station	64	1273.86	1	
5302	Kraaiennest_station	5126	Centraal_Station	23	1399.86	1	
5301	Gaasperplas	5126	Centraal_Station	32	1483.43	1	
5012	Overamstel	5126	Centraal_Station	30	1016.13	1	
5011	Station_RAI	5126	Centraal_Station	156	1187.06	1	
5010	Station_Zuid	5126	Centraal_Station	187	1245.98	1.25134	
5009	Amstelreenseweg	5126	Centraal_Station	2	1599.77	2	
5008	Henk_Sneevlietweg	5126	Centraal_Station	11	1760.29	2.09091	
5006	Station_Lelylaan	5126	Centraal_Station	1	2145.62	2	
5004	Jan_van_Galenstraat	5126	Centraal_Station	1	2055.34	3	
5119	De_Boelelaan/VU	5126	Centraal_Station	156	1482.09	1	
5118	A.J._Ernststraat	5126	Centraal_Station	35	1533.22	1	
5117	Van_Boshuizenstraat	5126	Centraal_Station	29	1710.61	1	
5116	Uilenstede	5126	Centraal_Station	15	1732.03	1	
5115	Kronenburg	5126	Centraal_Station	22	1770.58	1	
5114	Zonnestein	5126	Centraal_Station	7	1937.12	1	
5113	Onderuit	5126	Centraal_Station	2	1860.36	1	
5112	Oranjebaan	5126	Centraal_Station	9	2099.35	1	
5111	Amstelveen_centrum	5126	Centraal_Station	12	2079.38	1	
5110	Ouderkerkerlaan	5126	Centraal_Station	17	2211.18	1	
5109	Sportlaan	5126	Centraal_Station	9	2203.25	1	
5108	Marne	5126	Centraal_Station	3	2304.85	1	
5107	Gondel	5126	Centraal_Station	3	2338.9	1	
5106	Meent	5126	Centraal_Station	3	2293.68	1	
5105	Brink	5126	Centraal_Station	3	2408.58	1	
5104	Poortwachter	5126	Centraal_Station	11	2557.24	1	
5103	Spinnerij	5126	Centraal_Station	4	2551.84	1	
5102	Sacharovlaan	5126	Centraal_Station	9	2679.15	1	
5101	Westwijk	5126	Centraal_Station	131	2757.18	1	
5126	Centraal_Station	5125	Nieuwmarkt	199	137.68	1	
5124	Waterlooplein	5125	Nieuwmarkt	338	160.464	1	
5123	Weesperplein	5125	Nieuwmarkt	471	278.308	1	
5122	Wibautstraat	5125	Nieuwmarkt	178	327.775	1	
5121	Amstelstation	5125	Nieuwmarkt	211	457.385	1	
5120	Spaklerweg	5125	Nieuwmarkt	71	507.446	1	
5013	Van_der_Madeweg	5125	Nieuwmarkt	34	743.733	1	
5014	Station_Duivendrecht	5125	Nieuwmarkt	21	852.046	1	
5015	Strandvliet	5125	Nieuwmarkt	27	986.55	1.37037	
5016	Station_Bijlmer_ArenA	5125	Nieuwmarkt	304	1005.11	1.39474	
5017	Bullewijk	5125	Nieuwmarkt	94	1143.88	1.52128	
5018	Station_Holendrecht	5125	Nieuwmarkt	151	1240.4	1.50331	
5019	Reigersbos	5125	Nieuwmarkt	18	1397.16	1.5	
5020	Gein	5125	Nieuwmarkt	23	1470.93	1.3913	
5306	Venserpolder	5125	Nieuwmarkt	43	940.257	1	
5305	Station_Diemen-Zuid	5125	Nieuwmarkt	42	963.869	1	
5304	Verrijn_Stuartweg	5125	Nieuwmarkt	42	1121.03	1	
5303	Station_Ganzenhoef	5125	Nieuwmarkt	51	1135.26	1	
5302	Kraaiennest_station	5125	Nieuwmarkt	17	1333.18	1	
5301	Gaasperplas	5125	Nieuwmarkt	25	1274.83	1	
5012	Overamstel	5125	Nieuwmarkt	10	883.015	1	
5011	Station_RAI	5125	Nieuwmarkt	99	1083.41	1	
5010	Station_Zuid	5125	Nieuwmarkt	115	1146.94	1.22609	
5009	Amstelreenseweg	5125	Nieuwmarkt	6	1534.98	2.16667	
5008	Henk_Sneevlietweg	5125	Nieuwmarkt	18	1738.04	2.22222	
5119	De_Boelelaan/VU	5125	Nieuwmarkt	139	1371.7	1	
5118	A.J._Ernststraat	5125	Nieuwmarkt	28	1432.84	1	
5117	Van_Boshuizenstraat	5125	Nieuwmarkt	22	1565.96	1	
5116	Uilenstede	5125	Nieuwmarkt	13	1570.34	1	
5115	Kronenburg	5125	Nieuwmarkt	12	1683.77	1	
5114	Zonnestein	5125	Nieuwmarkt	6	1706.73	1	
5113	Onderuit	5125	Nieuwmarkt	3	1763.99	1	
5112	Oranjebaan	5125	Nieuwmarkt	11	1927.49	1	
5111	Amstelveen_centrum	5125	Nieuwmarkt	17	1927.99	1	
5110	Ouderkerkerlaan	5125	Nieuwmarkt	11	2088.18	1	
5109	Sportlaan	5125	Nieuwmarkt	10	2087.49	1	
5108	Marne	5125	Nieuwmarkt	2	2303.64	1	
5107	Gondel	5125	Nieuwmarkt	2	2195.62	1	
5106	Meent	5125	Nieuwmarkt	3	2194.14	1	
5105	Brink	5125	Nieuwmarkt	1	2214.4	1	
5104	Poortwachter	5125	Nieuwmarkt	5	2326.68	1	
5103	Spinnerij	5125	Nieuwmarkt	4	2539.07	1	
5102	Sacharovlaan	5125	Nieuwmarkt	6	2589.51	1	
5101	Westwijk	5125	Nieuwmarkt	118	2629.25	1	
5126	Centraal_Station	5124	Waterlooplein	194	211.375	1	
5125	Nieuwmarkt	5124	Waterlooplein	108	159.348	1	
5123	Weesperplein	5124	Waterlooplein	57	220.883	1	
5122	Wibautstraat	5124	Waterlooplein	52	258.885	1	
5121	Amstelstation	5124	Waterlooplein	91	390.448	1	
5120	Spaklerweg	5124	Waterlooplein	17	487.642	1	
5013	Van_der_Madeweg	5124	Waterlooplein	10	757.238	1	
5014	Station_Duivendrecht	5124	Waterlooplein	10	703.806	1	
5015	Strandvliet	5124	Waterlooplein	21	912.806	1.19048	
5016	Station_Bijlmer_ArenA	5124	Waterlooplein	114	964.665	1.41228	
5017	Bullewijk	5124	Waterlooplein	45	1071.24	1.57778	
5018	Station_Holendrecht	5124	Waterlooplein	57	1169.55	1.42105	
5019	Reigersbos	5124	Waterlooplein	12	1278.56	1.33333	
5020	Gein	5124	Waterlooplein	16	1428.72	1.5625	
5306	Venserpolder	5124	Waterlooplein	25	844.376	1	
5305	Station_Diemen-Zuid	5124	Waterlooplein	24	959.414	1	
5304	Verrijn_Stuartweg	5124	Waterlooplein	14	1122.81	1	
5303	Station_Ganzenhoef	5124	Waterlooplein	9	1045.57	1	
5302	Kraaiennest_station	5124	Waterlooplein	3	1130.53	1	
5301	Gaasperplas	5124	Waterlooplein	12	1245.49	1	
5012	Overamstel	5124	Waterlooplein	2	750.359	1	
5011	Station_RAI	5124	Waterlooplein	21	1003.02	1	
5010	Station_Zuid	5124	Waterlooplein	31	1041.2	1.32258	
5008	Henk_Sneevlietweg	5124	Waterlooplein	2	1619.4	2.5	
5119	De_Boelelaan/VU	5124	Waterlooplein	20	1227.77	1	
5118	A.J._Ernststraat	5124	Waterlooplein	12	1334.05	1	
5117	Van_Boshuizenstraat	5124	Waterlooplein	11	1493.2	1	
5116	Uilenstede	5124	Waterlooplein	6	1561.72	1	
5115	Kronenburg	5124	Waterlooplein	3	1578.09	1	
5114	Zonnestein	5124	Waterlooplein	3	1805.52	1	
5113	Onderuit	5124	Waterlooplein	1	1744.63	1	
5112	Oranjebaan	5124	Waterlooplein	1	1747.3	1	
5111	Amstelveen_centrum	5124	Waterlooplein	1	2036.12	1	
5110	Ouderkerkerlaan	5124	Waterlooplein	4	1963.33	1	
5109	Sportlaan	5124	Waterlooplein	10	2060.79	1	
5108	Marne	5124	Waterlooplein	1	2023.96	1	
5107	Gondel	5124	Waterlooplein	2	2022.34	1	
5105	Brink	5124	Waterlooplein	1	2000.24	1	
5104	Poortwachter	5124	Waterlooplein	4	2291.95	1	
5103	Spinnerij	5124	Waterlooplein	1	2380.62	1	
5102	Sacharovlaan	5124	Waterlooplein	5	2563.49	1	
5101	Westwijk	5124	Waterlooplein	48	2580.25	1	
5126	Centraal_Station	5123	Weesperplein	291	352.264	1	
5125	Nieuwmarkt	5123	Weesperplein	128	285.625	1	
5124	Waterlooplein	5123	Weesperplein	43	199.867	1	
5122	Wibautstraat	5123	Weesperplein	234	157.406	1	
5121	Amstelstation	5123	Weesperplein	160	272.901	1	
5120	Spaklerweg	5123	Weesperplein	60	315.881	1	
5013	Van_der_Madeweg	5123	Weesperplein	32	538.718	1	
5014	Station_Duivendrecht	5123	Weesperplein	35	610.391	1	
5015	Strandvliet	5123	Weesperplein	56	833.161	1.33929	
5016	Station_Bijlmer_ArenA	5123	Weesperplein	457	832.823	1.42013	
5017	Bullewijk	5123	Weesperplein	147	956.282	1.38095	
5018	Station_Holendrecht	5123	Weesperplein	231	1058.02	1.39827	
5019	Reigersbos	5123	Weesperplein	41	1150.04	1.46341	
5020	Gein	5123	Weesperplein	31	1289.38	1.64516	
5306	Venserpolder	5123	Weesperplein	80	755.002	1	
5305	Station_Diemen-Zuid	5123	Weesperplein	42	782.553	1	
5304	Verrijn_Stuartweg	5123	Weesperplein	57	940.876	1	
5303	Station_Ganzenhoef	5123	Weesperplein	60	967.081	1	
5302	Kraaiennest_station	5123	Weesperplein	34	1087.77	1	
5301	Gaasperplas	5123	Weesperplein	28	1167.19	1	
5012	Overamstel	5123	Weesperplein	10	640.245	1	
5011	Station_RAI	5123	Weesperplein	32	867.376	1	
5010	Station_Zuid	5123	Weesperplein	82	931.977	1.20732	
5009	Amstelreenseweg	5123	Weesperplein	3	1218.24	2	
5008	Henk_Sneevlietweg	5123	Weesperplein	9	1429.85	2.33333	
5006	Station_Lelylaan	5123	Weesperplein	4	1626.86	2.25	
5005	Postjesweg	5123	Weesperplein	1	1982.82	2	
5002	Station_Sloterdijk	5123	Weesperplein	3	2112.75	2.66667	
5001	Isolatorweg	5123	Weesperplein	1	2285.48	2	
5119	De_Boelelaan/VU	5123	Weesperplein	55	1146.52	1	
5118	A.J._Ernststraat	5123	Weesperplein	14	1216.17	1	
5117	Van_Boshuizenstraat	5123	Weesperplein	13	1347.51	1	
5116	Uilenstede	5123	Weesperplein	9	1474.97	1	
5115	Kronenburg	5123	Weesperplein	9	1486.93	1	
5114	Zonnestein	5123	Weesperplein	6	1589.85	1	
5112	Oranjebaan	5123	Weesperplein	5	1792.97	1	
5111	Amstelveen_centrum	5123	Weesperplein	8	1737.84	1	
5110	Ouderkerkerlaan	5123	Weesperplein	12	1894.33	1	
5109	Sportlaan	5123	Weesperplein	9	1944.15	1	
5107	Gondel	5123	Weesperplein	2	2196.35	1	
5105	Brink	5123	Weesperplein	2	2167.54	1	
5104	Poortwachter	5123	Weesperplein	9	2278.2	1	
5103	Spinnerij	5123	Weesperplein	3	2299.36	1	
5102	Sacharovlaan	5123	Weesperplein	6	2351.71	1	
5101	Westwijk	5123	Weesperplein	61	2458.82	1	
5126	Centraal_Station	5122	Wibautstraat	201	463.873	1	
5125	Nieuwmarkt	5122	Wibautstraat	131	399.163	1	
5124	Waterlooplein	5122	Wibautstraat	109	323.601	1	
5123	Weesperplein	5122	Wibautstraat	259	188.283	1	
5121	Amstelstation	5122	Wibautstraat	64	230.417	1	
5120	Spaklerweg	5122	Wibautstraat	27	270.626	1	
5013	Van_der_Madeweg	5122	Wibautstraat	11	478.92	1	
5014	Station_Duivendrecht	5122	Wibautstraat	8	521.323	1	
5015	Strandvliet	5122	Wibautstraat	18	791.258	1.22222	
5016	Station_Bijlmer_ArenA	5122	Wibautstraat	119	781.935	1.34454	
5017	Bullewijk	5122	Wibautstraat	40	822.765	1.25	
5018	Station_Holendrecht	5122	Wibautstraat	64	1014.54	1.35938	
5019	Reigersbos	5122	Wibautstraat	4	1147.43	1.5	
5020	Gein	5122	Wibautstraat	6	1231.87	1.5	
5306	Venserpolder	5122	Wibautstraat	20	645.254	1	
5305	Station_Diemen-Zuid	5122	Wibautstraat	10	859.437	1	
5304	Verrijn_Stuartweg	5122	Wibautstraat	10	856.507	1	
5303	Station_Ganzenhoef	5122	Wibautstraat	18	916.135	1	
5302	Kraaiennest_station	5122	Wibautstraat	9	1078.29	1	
5301	Gaasperplas	5122	Wibautstraat	11	1087.26	1	
5012	Overamstel	5122	Wibautstraat	6	668.706	1	
5011	Station_RAI	5122	Wibautstraat	21	830.684	1	
5010	Station_Zuid	5122	Wibautstraat	38	901.118	1.31579	
5009	Amstelreenseweg	5122	Wibautstraat	4	1343.86	2.25	
5008	Henk_Sneevlietweg	5122	Wibautstraat	22	1384.03	2.04545	
5006	Station_Lelylaan	5122	Wibautstraat	10	1553.25	2.4	
5005	Postjesweg	5122	Wibautstraat	2	1908.63	2.5	
5004	Jan_van_Galenstraat	5122	Wibautstraat	6	1803.1	2	
5002	Station_Sloterdijk	5122	Wibautstraat	6	1907.7	2.33333	
5001	Isolatorweg	5122	Wibautstraat	4	2113.13	2	
5119	De_Boelelaan/VU	5122	Wibautstraat	42	1132.05	1	
5118	A.J._Ernststraat	5122	Wibautstraat	11	1247.19	1	
5117	Van_Boshuizenstraat	5122	Wibautstraat	6	1401.93	1	
5116	Uilenstede	5122	Wibautstraat	3	1334.21	1	
5115	Kronenburg	5122	Wibautstraat	4	1396.83	1	
5112	Oranjebaan	5122	Wibautstraat	1	1609.43	1	
5111	Amstelveen_centrum	5122	Wibautstraat	6	1669.31	1	
5110	Ouderkerkerlaan	5122	Wibautstraat	13	1824.51	1	
5109	Sportlaan	5122	Wibautstraat	5	1862.58	1	
5106	Meent	5122	Wibautstraat	1	2132.93	1	
5105	Brink	5122	Wibautstraat	1	1879.33	1	
5104	Poortwachter	5122	Wibautstraat	1	2138.83	1	
5103	Spinnerij	5122	Wibautstraat	1	2267.24	1	
5102	Sacharovlaan	5122	Wibautstraat	2	2206.31	1	
5101	Westwijk	5122	Wibautstraat	19	2407.85	1	
5126	Centraal_Station	5121	Amstelstation	164	596.624	1	
5125	Nieuwmarkt	5121	Amstelstation	148	533.551	1	
5124	Waterlooplein	5121	Amstelstation	146	454.843	1	
5123	Weesperplein	5121	Amstelstation	437	325.494	1	
5122	Wibautstraat	5121	Amstelstation	72	226.013	1	
5120	Spaklerweg	5121	Amstelstation	110	162.849	1	
5013	Van_der_Madeweg	5121	Amstelstation	63	403.628	1	
5014	Station_Duivendrecht	5121	Amstelstation	24	409.541	1	
5015	Strandvliet	5121	Amstelstation	40	638.191	1.225	
5016	Station_Bijlmer_ArenA	5121	Amstelstation	267	660.256	1.38202	
5017	Bullewijk	5121	Amstelstation	110	720.603	1.30909	
5018	Station_Holendrecht	5121	Amstelstation	236	884.94	1.42797	
5019	Reigersbos	5121	Amstelstation	27	989.203	1.37037	
5020	Gein	5121	Amstelstation	21	1049.7	1	
5306	Venserpolder	5121	Amstelstation	60	580.191	1	
5305	Station_Diemen-Zuid	5121	Amstelstation	43	608.946	1	
5304	Verrijn_Stuartweg	5121	Amstelstation	71	747.973	1	
5303	Station_Ganzenhoef	5121	Amstelstation	39	806.977	1	
5302	Kraaiennest_station	5121	Amstelstation	29	916.703	1	
5301	Gaasperplas	5121	Amstelstation	42	966.351	1	
5012	Overamstel	5121	Amstelstation	27	558.587	1	
5011	Station_RAI	5121	Amstelstation	22	651.341	1	
5010	Station_Zuid	5121	Amstelstation	102	777.203	1.26471	
5009	Amstelreenseweg	5121	Amstelstation	1	920.895	2	
5008	Henk_Sneevlietweg	5121	Amstelstation	17	1296.06	2.23529	
5007	Heemstedestraat	5121	Amstelstation	5	1389.88	2.2	
5006	Station_Lelylaan	5121	Amstelstation	8	1463.95	2.375	
5005	Postjesweg	5121	Amstelstation	1	1332.38	2	
5004	Jan_van_Galenstraat	5121	Amstelstation	3	1599.98	2.66667	
5002	Station_Sloterdijk	5121	Amstelstation	5	1915.22	2	
5001	Isolatorweg	5121	Amstelstation	2	2054.97	2	
5119	De_Boelelaan/VU	5121	Amstelstation	90	998.27	1	
5118	A.J._Ernststraat	5121	Amstelstation	20	1017.62	1	
5117	Van_Boshuizenstraat	5121	Amstelstation	15	1146.44	1	
5116	Uilenstede	5121	Amstelstation	13	1201.55	1	
5115	Kronenburg	5121	Amstelstation	7	1414.03	1	
5114	Zonnestein	5121	Amstelstation	4	1472.49	1	
5113	Onderuit	5121	Amstelstation	3	1355.43	1	
5112	Oranjebaan	5121	Amstelstation	13	1493.94	1	
5111	Amstelveen_centrum	5121	Amstelstation	17	1649.04	1	
5110	Ouderkerkerlaan	5121	Amstelstation	22	1711.08	1	
5109	Sportlaan	5121	Amstelstation	7	1630.49	1	
5108	Marne	5121	Amstelstation	1	1596.49	1	
5107	Gondel	5121	Amstelstation	2	1961.45	1	
5106	Meent	5121	Amstelstation	3	2086.55	1	
5105	Brink	5121	Amstelstation	2	1962.35	1	
5104	Poortwachter	5121	Amstelstation	8	2069.33	1	
5103	Spinnerij	5121	Amstelstation	2	2159.53	1	
5102	Sacharovlaan	5121	Amstelstation	9	2110.45	1	
5101	Westwijk	5121	Amstelstation	56	2294.18	1	
5126	Centraal_Station	5120	Spaklerweg	54	736.017	1	
5125	Nieuwmarkt	5120	Spaklerweg	17	688.448	1	
5124	Waterlooplein	5120	Spaklerweg	16	608.057	1	
5123	Weesperplein	5120	Spaklerweg	68	485.057	1	
5122	Wibautstraat	5120	Spaklerweg	17	388.627	1	
5121	Amstelstation	5120	Spaklerweg	65	230.844	1	
5013	Van_der_Madeweg	5120	Spaklerweg	6	353.57	1	
5014	Station_Duivendrecht	5120	Spaklerweg	3	474.417	1	
5015	Strandvliet	5120	Spaklerweg	5	633.515	1.6	
5016	Station_Bijlmer_ArenA	5120	Spaklerweg	17	643.848	1.52941	
5017	Bullewijk	5120	Spaklerweg	5	698.433	1	
5018	Station_Holendrecht	5120	Spaklerweg	36	848.755	1.66667	
5019	Reigersbos	5120	Spaklerweg	1	776.611	1	
5020	Gein	5120	Spaklerweg	2	1096.58	1.5	
5306	Venserpolder	5120	Spaklerweg	3	521.694	1	
5305	Station_Diemen-Zuid	5120	Spaklerweg	9	649.293	1	
5304	Verrijn_Stuartweg	5120	Spaklerweg	1	763.604	1	
5302	Kraaiennest_station	5120	Spaklerweg	4	920.621	1	
5301	Gaasperplas	5120	Spaklerweg	5	1000.12	1	
5012	Overamstel	5120	Spaklerweg	6	542.44	1	
5011	Station_RAI	5120	Spaklerweg	9	660.015	1	
5010	Station_Zuid	5120	Spaklerweg	14	715.292	1.21429	
5008	Henk_Sneevlietweg	5120	Spaklerweg	1	1427.98	2	
5006	Station_Lelylaan	5120	Spaklerweg	2	1279.99	2	
5005	Postjesweg	5120	Spaklerweg	1	1437.59	2	
5004	Jan_van_Galenstraat	5120	Spaklerweg	1	1316.03	2	
5002	Station_Sloterdijk	5120	Spaklerweg	3	1750.77	2	
5001	Isolatorweg	5120	Spaklerweg	1	1841.87	2	
5119	De_Boelelaan/VU	5120	Spaklerweg	22	955.722	1	
5118	A.J._Ernststraat	5120	Spaklerweg	3	1104.23	1	
5117	Van_Boshuizenstraat	5120	Spaklerweg	1	1006.8	1	
5116	Uilenstede	5120	Spaklerweg	1	1216.4	1	
5115	Kronenburg	5120	Spaklerweg	1	1230.25	1	
5112	Oranjebaan	5120	Spaklerweg	2	1382.9	1	
5111	Amstelveen_centrum	5120	Spaklerweg	1	1261.44	1	
5110	Ouderkerkerlaan	5120	Spaklerweg	1	1710.06	1	
5107	Gondel	5120	Spaklerweg	1	2020.27	1	
5105	Brink	5120	Spaklerweg	1	1726.47	1	
5104	Poortwachter	5120	Spaklerweg	1	1998.37	1	
5103	Spinnerij	5120	Spaklerweg	1	2369.6	1	
5101	Westwijk	5120	Spaklerweg	8	2188.23	1	
5126	Centraal_Station	5013	Van_der_Madeweg	23	1060.35	1	
5125	Nieuwmarkt	5013	Van_der_Madeweg	10	1008.58	1	
5124	Waterlooplein	5013	Van_der_Madeweg	7	933.622	1	
5123	Weesperplein	5013	Van_der_Madeweg	21	847.02	1	
5122	Wibautstraat	5013	Van_der_Madeweg	14	738.849	1	
5121	Amstelstation	5013	Van_der_Madeweg	14	579.362	1	
5120	Spaklerweg	5013	Van_der_Madeweg	6	430.009	1	
5014	Station_Duivendrecht	5013	Van_der_Madeweg	7	188.559	1	
5015	Strandvliet	5013	Van_der_Madeweg	4	281.818	1	
5016	Station_Bijlmer_ArenA	5013	Van_der_Madeweg	32	388.097	1	
5017	Bullewijk	5013	Van_der_Madeweg	6	477.499	1	
5018	Station_Holendrecht	5013	Van_der_Madeweg	8	614.195	1	
5019	Reigersbos	5013	Van_der_Madeweg	5	718.679	1	
5020	Gein	5013	Van_der_Madeweg	4	811.977	1	
5306	Venserpolder	5013	Van_der_Madeweg	1	435.772	1	
5305	Station_Diemen-Zuid	5013	Van_der_Madeweg	2	463.851	1	
5304	Verrijn_Stuartweg	5013	Van_der_Madeweg	5	598.119	1	
5303	Station_Ganzenhoef	5013	Van_der_Madeweg	5	517.319	1	
5302	Kraaiennest_station	5013	Van_der_Madeweg	1	883.745	1	
5301	Gaasperplas	5013	Van_der_Madeweg	2	803.08	1	
5012	Overamstel	5013	Van_der_Madeweg	1	659.276	1	
5011	Station_RAI	5013	Van_der_Madeweg	6	578.439	1	
5010	Station_Zuid	5013	Van_der_Madeweg	15	651.744	1	
5009	Amstelreenseweg	5013	Van_der_Madeweg	11	950.057	1	
5008	Henk_Sneevlietweg	5013	Van_der_Madeweg	7	1113.38	1	
5006	Station_Lelylaan	5013	Van_der_Madeweg	8	1249.94	1	
5005	Postjesweg	5013	Van_der_Madeweg	1	1223.84	1	
5004	Jan_van_Galenstraat	5013	Van_der_Madeweg	1	1261.64	1	
5003	Burg_De_Vlugtlaan	5013	Van_der_Madeweg	1	1526.33	1	
5002	Station_Sloterdijk	5013	Van_der_Madeweg	4	1469.58	1	
5001	Isolatorweg	5013	Van_der_Madeweg	1	1932.48	1	
5119	De_Boelelaan/VU	5013	Van_der_Madeweg	1	1498.66	2	
5117	Van_Boshuizenstraat	5013	Van_der_Madeweg	1	1224.26	2	
5116	Uilenstede	5013	Van_der_Madeweg	1	1654.14	2	
5104	Poortwachter	5013	Van_der_Madeweg	2	2120.24	2	
5102	Sacharovlaan	5013	Van_der_Madeweg	1	2366.54	2	
5101	Westwijk	5013	Van_der_Madeweg	5	2538.13	2	
5126	Centraal_Station	5014	Station_Duivendrecht	14	1157.49	1.71429	
5125	Nieuwmarkt	5014	Station_Duivendrecht	14	1102.55	1.57143	
5124	Waterlooplein	5014	Station_Duivendrecht	12	1067.41	1.75	
5123	Weesperplein	5014	Station_Duivendrecht	93	889.735	1.53763	
5122	Wibautstraat	5014	Station_Duivendrecht	21	731.153	1.38095	
5121	Amstelstation	5014	Station_Duivendrecht	49	685.696	1.22449	
5120	Spaklerweg	5014	Station_Duivendrecht	25	508.929	1	
5013	Van_der_Madeweg	5014	Station_Duivendrecht	44	216.949	1	
5015	Strandvliet	5014	Station_Duivendrecht	53	248.699	1	
5016	Station_Bijlmer_ArenA	5014	Station_Duivendrecht	460	294.778	1	
5017	Bullewijk	5014	Station_Duivendrecht	244	418.33	1	
5018	Station_Holendrecht	5014	Station_Duivendrecht	379	546.765	1	
5019	Reigersbos	5014	Station_Duivendrecht	33	651.654	1	
5020	Gein	5014	Station_Duivendrecht	27	776.767	1	
5304	Verrijn_Stuartweg	5014	Station_Duivendrecht	1	905.244	2	
5303	Station_Ganzenhoef	5014	Station_Duivendrecht	1	884.586	2	
5012	Overamstel	5014	Station_Duivendrecht	28	539.251	1	
5011	Station_RAI	5014	Station_Duivendrecht	28	656.606	1	
5010	Station_Zuid	5014	Station_Duivendrecht	33	769.14	1	
5009	Amstelreenseweg	5014	Station_Duivendrecht	21	961.509	1	
5008	Henk_Sneevlietweg	5014	Station_Duivendrecht	27	1094.82	1	
5007	Heemstedestraat	5014	Station_Duivendrecht	3	1264.04	1	
5006	Station_Lelylaan	5014	Station_Duivendrecht	31	1360.14	1	
5005	Postjesweg	5014	Station_Duivendrecht	6	1378.94	1	
5004	Jan_van_Galenstraat	5014	Station_Duivendrecht	12	1470.6	1	
5003	Burg_De_Vlugtlaan	5014	Station_Duivendrecht	7	1558.45	1	
5002	Station_Sloterdijk	5014	Station_Duivendrecht	20	1740.05	1	
5001	Isolatorweg	5014	Station_Duivendrecht	7	1846.67	1	
5103	Spinnerij	5014	Station_Duivendrecht	1	2424.56	2	
5101	Westwijk	5014	Station_Duivendrecht	3	2595.51	2	
5126	Centraal_Station	5015	Strandvliet	59	1310.14	1.57627	
5125	Nieuwmarkt	5015	Strandvliet	38	1226.27	1.52632	
5124	Waterlooplein	5015	Strandvliet	29	1172.69	1.34483	
5123	Weesperplein	5015	Strandvliet	45	1018.46	1.46667	
5122	Wibautstraat	5015	Strandvliet	14	921.284	1.42857	
5121	Amstelstation	5015	Strandvliet	26	800.834	1.11538	
5120	Spaklerweg	5015	Strandvliet	1	673.937	1	
5013	Van_der_Madeweg	5015	Strandvliet	5	325.916	1	
5014	Station_Duivendrecht	5015	Strandvliet	17	308.494	1	
5016	Station_Bijlmer_ArenA	5015	Strandvliet	44	164.769	1	
5017	Bullewijk	5015	Strandvliet	10	308.528	1	
5018	Station_Holendrecht	5015	Strandvliet	14	410.788	1	
5019	Reigersbos	5015	Strandvliet	12	548.866	1	
5020	Gein	5015	Strandvliet	3	592.53	1	
5305	Station_Diemen-Zuid	5015	Strandvliet	3	723.713	2	
5304	Verrijn_Stuartweg	5015	Strandvliet	22	970.784	2	
5302	Kraaiennest_station	5015	Strandvliet	5	1266.42	2	
5301	Gaasperplas	5015	Strandvliet	1	1216.99	2	
5012	Overamstel	5015	Strandvliet	1	672.141	1	
5011	Station_RAI	5015	Strandvliet	14	837.304	1	
5010	Station_Zuid	5015	Strandvliet	17	891.489	1	
5009	Amstelreenseweg	5015	Strandvliet	11	1064.91	1	
5008	Henk_Sneevlietweg	5015	Strandvliet	12	1257.01	1	
5007	Heemstedestraat	5015	Strandvliet	1	1427.84	1	
5006	Station_Lelylaan	5015	Strandvliet	11	1445.18	1	
5005	Postjesweg	5015	Strandvliet	2	1596.45	1	
5004	Jan_van_Galenstraat	5015	Strandvliet	3	1704.13	1	
5003	Burg_De_Vlugtlaan	5015	Strandvliet	4	1799.56	1	
5002	Station_Sloterdijk	5015	Strandvliet	18	1879.11	1	
5001	Isolatorweg	5015	Strandvliet	7	1992.44	1	
5118	A.J._Ernststraat	5015	Strandvliet	1	1262.33	2	
5116	Uilenstede	5015	Strandvliet	2	1598.33	2	
5115	Kronenburg	5015	Strandvliet	2	1911.41	2	
5101	Westwijk	5015	Strandvliet	3	2747.66	2	
5126	Centraal_Station	5016	Station_Bijlmer_ArenA	248	1455.24	1.66935	
5125	Nieuwmarkt	5016	Station_Bijlmer_ArenA	101	1397.02	1.58416	
5124	Waterlooplein	5016	Station_Bijlmer_ArenA	90	1298.81	1.52222	
